,symbol,date,adjusted_close
664,COST,2022-04-12,580.4157104492188
665,DTE,2022-04-12,136.82662963867188
666,MRO,2022-04-12,26.19488906860352
667,NFLX,2022-04-12,344.1000061035156
668,BAC,2022-04-12,38.945682525634766
669,SHW,2022-04-12,256.3562927246094
670,UNH,2022-04-12,533.7100219726562
671,FDX,2022-04-13,205.26998901367188
672,SHW,2022-04-13,257.80291748046875
673,AMT,2022-04-13,255.6366577148437
674,COST,2022-04-13,590.1299438476562
675,BAC,2022-04-13,38.597686767578125
676,NFLX,2022-04-13,350.42999267578125
677,UNH,2022-04-13,537.0
678,AMZN,2022-04-13,155.54100036621094
679,AAPL,2022-04-13,170.14999389648438
680,DTE,2022-04-13,135.6156768798828
681,MRO,2022-04-13,26.49403190612793
682,NFLX,2022-04-14,341.1300048828125
683,UNH,2022-04-14,534.8200073242188
684,DTE,2022-04-14,136.15167236328125
685,AMT,2022-04-14,254.0262451171875
686,SHW,2022-04-14,252.31561279296875
687,COST,2022-04-14,589.4310302734375
688,AAPL,2022-04-14,165.04750061035156
689,FDX,2022-04-14,204.702865600586
690,MRO,2022-04-14,26.533918380737305
691,AMZN,2022-04-14,151.7064971923828
692,BAC,2022-04-14,37.3548469543457
693,UNH,2022-04-18,534.0800170898438
694,FDX,2022-04-18,202.23536682128903
695,MRO,2022-04-18,26.80314445495605
696,DTE,2022-04-18,136.15167236328125
697,AAPL,2022-04-18,164.8278350830078
698,AMT,2022-04-18,252.4058990478516
699,BAC,2022-04-18,38.62751388549805
700,COST,2022-04-18,581.1744384765625
701,AMZN,2022-04-18,152.78500366210938
702,SHW,2022-04-18,245.60118103027344
703,NFLX,2022-04-18,337.8599853515625
704,UNH,2022-04-19,537.7000122070312
705,DTE,2022-04-19,136.74722290039062
706,AMZN,2022-04-19,158.11549377441406
707,FDX,2022-04-19,207.75738525390625
708,NFLX,2022-04-19,348.6099853515625
709,BAC,2022-04-19,39.34339141845703
710,AMT,2022-04-19,257.2370910644531
711,MRO,2022-04-19,26.703432083129883
712,COST,2022-04-19,593.3346557617188
713,SHW,2022-04-19,251.6671295166016
714,AAPL,2022-04-19,167.15440368652344
715,DTE,2022-04-20,138.08718872070312
716,COST,2022-04-20,602.5497436523438
717,AMZN,2022-04-20,153.9980010986328
718,NFLX,2022-04-20,226.19000244140625
719,SHW,2022-04-20,252.50518798828125
720,AAPL,2022-04-20,166.98464965820312
721,AMT,2022-04-20,266.0048522949219
722,BAC,2022-04-20,39.43287658691406
723,MRO,2022-04-20,27.57094383239746
724,UNH,2022-04-20,546.010009765625
725,FDX,2022-04-20,208.13546752929688
726,AMT,2022-04-21,265.1698303222656
727,COST,2022-04-21,590.77880859375
728,UNH,2022-04-21,537.4400024414062
729,NFLX,2022-04-21,218.22000122070312
730,DTE,2022-04-21,137.25341796875
731,AMZN,2022-04-21,148.29600524902344
732,MRO,2022-04-21,26.0154037475586
733,AAPL,2022-04-21,166.17584228515625
734,SHW,2022-04-21,251.0286102294922
735,FDX,2022-04-21,205.8172149658203
736,BAC,2022-04-21,38.68717193603516
737,AMZN,2022-04-22,144.35000610351562
738,SHW,2022-04-22,244.35406494140625
739,COST,2022-04-22,570.7714233398438
740,DTE,2022-04-22,135.79434204101562
741,UNH,2022-04-22,520.9400024414062
742,NFLX,2022-04-22,215.5200042724609
743,MRO,2022-04-22,24.92852020263672
744,FDX,2022-04-22,204.175537109375
745,AMT,2022-04-22,260.3485717773437
746,BAC,2022-04-22,37.34490585327149
747,AAPL,2022-04-22,161.55262756347656
748,SHW,2022-04-25,247.4468994140625
749,UNH,2022-04-25,524.27001953125
750,AAPL,2022-04-25,162.6410369873047
751,FDX,2022-04-25,204.3645782470703
752,NFLX,2022-04-25,209.91000366210932
753,COST,2022-04-25,567.287109375
754,AMT,2022-04-25,257.982666015625
755,AMZN,2022-04-25,146.07400512695312
756,MRO,2022-04-25,24.07097816467285
757,BAC,2022-04-25,37.07645034790039
758,DTE,2022-04-25,134.6925811767578
759,AMZN,2022-04-26,139.39100646972656
760,UNH,2022-04-26,513.780029296875
761,FDX,2022-04-26,198.99180603027344
762,NFLX,2022-04-26,198.3999938964844
763,AAPL,2022-04-26,156.56996154785156
764,MRO,2022-04-26,24.011150360107425
765,DTE,2022-04-26,133.52134704589844
766,SHW,2022-04-26,270.7429504394531
767,AMT,2022-04-26,253.31051635742188
768,COST,2022-04-26,552.8605346679688
769,BAC,2022-04-26,36.24126052856445
770,NFLX,2022-04-27,188.5399932861328
771,COST,2022-04-27,553.1800537109375
772,UNH,2022-04-27,513.8099975585938
773,DTE,2022-04-27,133.37245178222656
774,BAC,2022-04-27,36.04240417480469
775,AMT,2022-04-27,251.3521881103516
776,FDX,2022-04-27,198.25552368164065
777,MRO,2022-04-27,24.58949279785156
778,SHW,2022-04-27,278.73443603515625
779,AAPL,2022-04-27,156.34030151367188
780,AMZN,2022-04-27,138.16700744628906
781,NFLX,2022-04-28,199.5200042724609
782,BAC,2022-04-28,36.59920120239258
783,AMZN,2022-04-28,144.59649658203125
784,FDX,2022-04-28,205.80728149414065
785,MRO,2022-04-28,25.387205123901367
786,COST,2022-04-28,562.0
787,SHW,2022-04-28,280.65997314453125
788,AAPL,2022-04-28,163.39991760253906
789,AMT,2022-04-28,250.68614196777344
790,DTE,2022-04-28,134.513916015625
791,UNH,2022-04-28,524.4199829101562
792,COST,2022-04-29,531.719970703125
793,BAC,2022-04-29,35.475669860839844
794,SHW,2022-04-29,274.3246459960937
795,FDX,2022-04-29,197.7381591796875
796,MRO,2022-04-29,24.8487491607666
797,UNH,2022-04-29,508.5499877929688
798,AMZN,2022-04-29,124.28150177001952
799,AMT,2022-04-29,239.5922698974609
800,AAPL,2022-04-29,157.418701171875
801,NFLX,2022-04-29,190.3600006103516
802,DTE,2022-04-29,130.06716918945312
803,BAC,2022-05-02,35.93303298950195
804,AMT,2022-05-02,235.5463714599609
805,DTE,2022-05-02,127.78425598144533
806,AMZN,2022-05-02,124.5
807,UNH,2022-05-02,501.1499938964844
808,FDX,2022-05-02,196.0168609619141
809,SHW,2022-05-02,268.158935546875
810,MRO,2022-05-02,24.87866401672364
811,AAPL,2022-05-02,157.72825622558594
812,COST,2022-05-02,528.9500122070312
813,NFLX,2022-05-02,199.4600067138672
814,BAC,2022-05-03,36.91736602783203
815,SHW,2022-05-03,268.74755859375
816,NFLX,2022-05-03,199.8699951171875
817,FDX,2022-05-03,198.43463134765625
818,AAPL,2022-05-03,159.2460174560547
819,UNH,2022-05-03,499.6199951171875
820,AMT,2022-05-03,239.58230590820312
821,COST,2022-05-03,528.0800170898438
822,MRO,2022-05-03,26.174945831298828
823,AMZN,2022-05-03,124.25350189208984
824,DTE,2022-05-03,128.64779663085938
825,UNH,2022-05-04,507.6199951171875
826,AMT,2022-05-04,244.1848907470703
827,AMZN,2022-05-04,125.92849731445312
828,NFLX,2022-05-04,204.009994506836
829,AAPL,2022-05-04,165.77642822265625
830,SHW,2022-05-04,281.8771667480469
831,COST,2022-05-04,544.4299926757812
832,DTE,2022-05-04,129.78924560546875
833,BAC,2022-05-04,38.39883041381836
834,MRO,2022-05-04,27.61083030700684
835,FDX,2022-05-04,208.4339599609375
836,UNH,2022-05-05,494.7200012207031
837,DTE,2022-05-05,127.8735809326172
838,SHW,2022-05-05,276.31005859375
839,MRO,2022-05-05,27.60085868835449
840,NFLX,2022-05-05,188.32000732421875
841,COST,2022-05-05,517.3200073242188
842,FDX,2022-05-05,206.1953125
843,AMT,2022-05-05,240.04953002929688
844,BAC,2022-05-05,37.32501983642578
845,AMZN,2022-05-05,116.40699768066406
846,AAPL,2022-05-05,156.54000854492188
847,COST,2022-05-06,503.3599853515625
848,UNH,2022-05-06,499.6199951171875
849,AMZN,2022-05-06,114.77249908447266
850,AMT,2022-05-06,242.6241912841797
851,SHW,2022-05-06,272.7483215332031
852,NFLX,2022-05-06,180.97000122070312
853,BAC,2022-05-06,37.23553466796875
854,MRO,2022-05-06,28.06951332092285
855,FDX,2022-05-06,209.1503448486328
856,AAPL,2022-05-06,157.27999877929688
857,DTE,2022-05-06,128.71726989746094
858,AAPL,2022-05-09,152.05999755859375
859,FDX,2022-05-09,207.22010803222656
860,DTE,2022-05-09,128.55845642089844
861,BAC,2022-05-09,36.16171646118164
862,NFLX,2022-05-09,173.10000610351562
863,MRO,2022-05-09,24.13080787658692
864,UNH,2022-05-09,486.4200134277344
865,AMZN,2022-05-09,108.78900146484376
866,COST,2022-05-09,498.8299865722656
867,SHW,2022-05-09,276.3300170898437
868,AMT,2022-05-09,229.72108459472656
869,FDX,2022-05-10,207.0111694335937
870,MRO,2022-05-10,24.32026481628418
871,AMZN,2022-05-10,108.85900115966795
872,AAPL,2022-05-10,154.50999450683594
873,BAC,2022-05-10,35.55521011352539
874,UNH,2022-05-10,488.010009765625
875,DTE,2022-05-10,127.45670318603516
876,SHW,2022-05-10,265.7544860839844
877,AMT,2022-05-10,223.41864013671875
878,NFLX,2022-05-10,177.66000366210938
879,COST,2022-05-10,501.4599914550781
880,MRO,2022-05-11,25.098033905029297
881,AAPL,2022-05-11,146.5
882,AMZN,2022-05-11,105.37200164794922
883,DTE,2022-05-11,129.14407348632812
884,COST,2022-05-11,489.0799865722656
885,FDX,2022-05-11,206.155502319336
886,UNH,2022-05-11,486.1499938964844
887,BAC,2022-05-11,35.36629867553711
888,AMT,2022-05-11,223.3888092041016
889,NFLX,2022-05-11,166.3699951171875
890,SHW,2022-05-11,264.0584411621094
891,BAC,2022-05-12,34.869163513183594
892,AAPL,2022-05-12,142.55999755859375
893,AMT,2022-05-12,224.1641998291016
894,DTE,2022-05-12,127.75447845458984
895,MRO,2022-05-12,25.05814743041992
896,FDX,2022-05-12,207.1504669189453
897,SHW,2022-05-12,273.9056396484375
898,NFLX,2022-05-12,174.30999755859375
899,COST,2022-05-12,486.1799926757813
900,UNH,2022-05-12,478.7999877929688
901,AMZN,2022-05-12,106.93049621582033
902,DTE,2022-05-13,128.84629821777344
903,AMZN,2022-05-13,113.05500030517578
904,FDX,2022-05-13,210.22488403320312
905,SHW,2022-05-13,272.6983947753906
906,COST,2022-05-13,497.2699890136719
907,UNH,2022-05-13,485.3999938964844
908,AMT,2022-05-13,231.2817840576172
909,MRO,2022-05-13,26.922801971435547
910,NFLX,2022-05-13,187.63999938964844
911,AAPL,2022-05-13,147.11000061035156
912,BAC,2022-05-13,34.968589782714844
913,BAC,2022-05-16,34.610652923583984
914,NFLX,2022-05-16,186.509994506836
915,DTE,2022-05-16,129.4021453857422
916,AMT,2022-05-16,228.85623168945312
917,COST,2022-05-16,494.5299987792969
918,UNH,2022-05-16,489.2200012207031
919,AMZN,2022-05-16,110.8105010986328
920,SHW,2022-05-16,270.7429504394531
921,AAPL,2022-05-16,145.5399932861328
922,MRO,2022-05-16,27.89999961853028
923,FDX,2022-05-16,208.6627960205078
924,FDX,2022-05-17,220.3834228515625
925,AMZN,2022-05-17,115.36849975585938
926,MRO,2022-05-17,28.36000061035156
927,SHW,2022-05-17,268.6378173828125
928,DTE,2022-05-17,128.64779663085938
929,NFLX,2022-05-17,190.5599975585937
930,COST,2022-05-17,490.4700012207031
931,UNH,2022-05-17,492.5299987792969
932,AMT,2022-05-17,231.6197662353516
933,BAC,2022-05-17,35.783897399902344
934,AAPL,2022-05-17,149.24000549316406
935,BAC,2022-05-18,34.68025207519531
936,DTE,2022-05-18,127.35743713378906
937,MRO,2022-05-18,26.770000457763672
938,UNH,2022-05-18,471.3800048828125
939,COST,2022-05-18,429.3999938964844
940,FDX,2022-05-18,202.54380798339844
941,AAPL,2022-05-18,140.82000732421875
942,AMZN,2022-05-18,107.1125030517578
943,NFLX,2022-05-18,177.19000244140625
944,SHW,2022-05-18,259.0599975585937
945,AMT,2022-05-18,229.2638092041016
946,FDX,2022-05-19,198.0465850830078
947,MRO,2022-05-19,26.8799991607666
948,UNH,2022-05-19,478.5499877929688
949,NFLX,2022-05-19,183.47999572753903
950,AAPL,2022-05-19,137.35000610351562
951,DTE,2022-05-19,127.86366271972656
952,AMZN,2022-05-19,107.31900024414062
953,COST,2022-05-19,422.9299926757813
954,BAC,2022-05-19,34.25271224975586
955,SHW,2022-05-19,259.3699951171875
956,AMT,2022-05-19,231.8682861328125
957,COST,2022-05-20,416.4299926757813
958,SHW,2022-05-20,257.95001220703125
959,MRO,2022-05-20,27.26000022888184
960,BAC,2022-05-20,33.66609191894531
961,FDX,2022-05-20,199.8872528076172
962,DTE,2022-05-20,127.76439666748048
963,AAPL,2022-05-20,137.58999633789062
964,NFLX,2022-05-20,186.3500061035156
965,AMT,2022-05-20,242.8329467773437
966,AMZN,2022-05-20,107.59100341796876
967,UNH,2022-05-20,485.7300109863281
968,COST,2022-05-23,429.4800109863281
969,MRO,2022-05-23,28.1299991607666
970,UNH,2022-05-23,492.0799865722656
971,BAC,2022-05-23,35.664581298828125
972,NFLX,2022-05-23,187.44000244140625
973,AAPL,2022-05-23,143.11000061035156
974,DTE,2022-05-23,129.81903076171875
975,AMZN,2022-05-23,107.55699920654295
976,SHW,2022-05-23,259.2699890136719
977,FDX,2022-05-23,203.6581573486328
978,AMT,2022-05-23,247.94248962402344
979,SHW,2022-05-24,257.6499938964844
980,MRO,2022-05-24,28.07999992370605
981,DTE,2022-05-24,133.1441650390625
982,AMT,2022-05-24,256.98858642578125
983,NFLX,2022-05-24,180.33999633789065
984,FDX,2022-05-24,204.21533203125
985,BAC,2022-05-24,35.44584274291992
986,AAPL,2022-05-24,140.36000061035156
987,COST,2022-05-24,437.7099914550781
988,AMZN,2022-05-24,104.0999984741211
989,UNH,2022-05-24,497.55999755859375
990,DTE,2022-05-25,132.03248596191406
991,UNH,2022-05-25,498.0899963378906
992,AMT,2022-05-25,258.74810791015625
993,SHW,2022-05-25,265.1199951171875
994,FDX,2022-05-25,203.2800750732422
995,AMZN,2022-05-25,106.7750015258789
996,COST,2022-05-25,440.1099853515625
997,MRO,2022-05-25,29.01000022888184
998,NFLX,2022-05-25,187.8300018310547
999,BAC,2022-05-25,35.6347541809082
1000,AAPL,2022-05-25,140.52000427246094
1001,UNH,2022-05-26,502.2300109863281
1002,SHW,2022-05-26,271.9700012207031
1003,NFLX,2022-05-26,191.3999938964844
1004,AAPL,2022-05-26,143.77999877929688
1005,AMZN,2022-05-26,111.07749938964844
1006,DTE,2022-05-26,132.2012176513672
1007,BAC,2022-05-26,36.459999084472656
1008,FDX,2022-05-26,211.21983337402344
1009,AMT,2022-05-26,253.1812896728516
1010,MRO,2022-05-26,29.75
1011,COST,2022-05-26,464.989990234375
1012,SHW,2022-05-27,276.3500061035156
1013,COST,2022-05-27,470.760009765625
1014,BAC,2022-05-27,36.8079948425293
1015,AMZN,2022-05-27,115.14649963378906
1016,AAPL,2022-05-27,149.63999938964844
1017,NFLX,2022-05-27,195.19000244140625
1018,DTE,2022-05-27,133.302978515625
1019,UNH,2022-05-27,507.1099853515625
1020,FDX,2022-05-27,218.5626373291016
1021,MRO,2022-05-27,31.06999969482422
1022,AMT,2022-05-27,259.41412353515625
1023,BAC,2022-05-31,36.98696517944336
1024,AMZN,2022-05-31,120.20950317382812
1025,NFLX,2022-05-31,197.44000244140625
1026,UNH,2022-05-31,496.7799987792969
1027,SHW,2022-05-31,268.0400085449219
1028,AMT,2022-05-31,254.61276245117188
1029,AAPL,2022-05-31,148.83999633789062
1030,DTE,2022-05-31,131.7247772216797
1031,COST,2022-05-31,466.2200012207031
1032,MRO,2022-05-31,31.43000030517578
1033,FDX,2022-05-31,223.4478912353516
1034,AMT,2022-06-01,251.0638885498047
1035,NFLX,2022-06-01,192.91000366210932
1036,SHW,2022-06-01,265.260009765625
1037,UNH,2022-06-01,492.5499877929688
1038,MRO,2022-06-01,31.3799991607666
1039,AAPL,2022-06-01,148.7100067138672
1040,COST,2022-06-01,456.989990234375
1041,AMZN,2022-06-01,121.68399810791016
1042,FDX,2022-06-01,217.56768798828125
1043,DTE,2022-06-01,131.5758819580078
1044,BAC,2022-06-01,36.459999084472656
1045,AMZN,2022-06-02,125.51100158691406
1046,AMT,2022-06-02,260.8058166503906
1047,DTE,2022-06-02,131.80418395996094
1048,SHW,2022-06-02,269.489990234375
1049,NFLX,2022-06-02,205.08999633789065
1050,AAPL,2022-06-02,151.2100067138672
1051,FDX,2022-06-02,220.4033203125
1052,BAC,2022-06-02,36.70000076293945
1053,COST,2022-06-02,487.6099853515625
1054,UNH,2022-06-02,492.260009765625
1055,MRO,2022-06-02,31.200000762939453
1056,MRO,2022-06-03,31.68000030517578
1057,NFLX,2022-06-03,198.97999572753903
1058,DTE,2022-06-03,131.109375
1059,FDX,2022-06-03,217.5975341796875
1060,AMT,2022-06-03,265.14996337890625
1061,UNH,2022-06-03,485.6099853515625
1062,BAC,2022-06-03,36.18999862670898
1063,AMZN,2022-06-03,122.3499984741211
1064,SHW,2022-06-03,268.8800048828125
1065,AAPL,2022-06-03,145.3800048828125
1066,COST,2022-06-03,476.25
1067,BAC,2022-06-06,36.150001525878906
1068,MRO,2022-06-06,31.40999984741211
1069,AMT,2022-06-06,265.7762145996094
1070,FDX,2022-06-06,221.72662353515625
1071,DTE,2022-06-06,131.58583068847656
1072,SHW,2022-06-06,275.0299987792969
1073,AMZN,2022-06-06,124.79000091552734
1074,NFLX,2022-06-06,197.13999938964844
1075,AAPL,2022-06-06,146.13999938964844
1076,UNH,2022-06-06,490.1799926757813
1077,COST,2022-06-06,472.4700012207031
1078,AMZN,2022-06-07,123.0
1079,NFLX,2022-06-07,198.6100006103516
1080,AMT,2022-06-07,264.5733947753906
1081,MRO,2022-06-07,32.16999816894531
1082,UNH,2022-06-07,497.1000061035156
1083,AAPL,2022-06-07,148.7100067138672
1084,COST,2022-06-07,471.7799987792969
1085,BAC,2022-06-07,36.34999847412109
1086,DTE,2022-06-07,133.05482482910156
1087,FDX,2022-06-07,220.2540740966797
1088,SHW,2022-06-07,277.2300109863281
1089,DTE,2022-06-08,130.42449951171875
1090,AMT,2022-06-08,262.8934020996094
1091,BAC,2022-06-08,35.88999938964844
1092,MRO,2022-06-08,31.93000030517578
1093,AAPL,2022-06-08,147.9600067138672
1094,AMZN,2022-06-08,121.18000030517578
1095,NFLX,2022-06-08,202.8300018310547
1096,SHW,2022-06-08,268.0799865722656
1097,COST,2022-06-08,467.989990234375
1098,FDX,2022-06-08,216.0752410888672
1099,UNH,2022-06-08,493.5299987792969
1100,MRO,2022-06-09,31.25
1101,AAPL,2022-06-09,142.63999938964844
1102,AMZN,2022-06-09,116.1500015258789
1103,FDX,2022-06-09,215.90609741210932
1104,DTE,2022-06-09,127.48648071289062
1105,BAC,2022-06-09,34.5099983215332
1106,UNH,2022-06-09,489.4299926757813
1107,SHW,2022-06-09,261.989990234375
1108,AMT,2022-06-09,258.6586608886719
1109,NFLX,2022-06-09,192.7700042724609
1110,COST,2022-06-09,472.0499877929688
1111,AMT,2022-06-10,249.5230712890625
1112,MRO,2022-06-10,30.290000915527344
1113,BAC,2022-06-10,33.16999816894531
1114,AMZN,2022-06-10,109.6500015258789
1115,FDX,2022-06-10,205.7276763916016
1116,DTE,2022-06-10,126.55345916748048
1117,SHW,2022-06-10,247.4199981689453
1118,UNH,2022-06-10,484.6300048828125
1119,AAPL,2022-06-10,137.1300048828125
1120,NFLX,2022-06-10,182.94000244140625
1121,COST,2022-06-10,463.30999755859375
1122,AMT,2022-06-13,238.60812377929688
1123,FDX,2022-06-13,199.96685791015625
1124,DTE,2022-06-13,121.10421752929688
1125,SHW,2022-06-13,237.8600006103516
1126,BAC,2022-06-13,32.02000045776367
1127,AMZN,2022-06-13,103.66999816894533
1128,MRO,2022-06-13,28.38999938964844
1129,AAPL,2022-06-13,131.8800048828125
1130,UNH,2022-06-13,469.7000122070313
1131,COST,2022-06-13,452.25
1132,NFLX,2022-06-13,169.69000244140625
1133,COST,2022-06-14,454.7999877929688
1134,FDX,2022-06-14,228.7908172607422
1135,NFLX,2022-06-14,167.5399932861328
1136,DTE,2022-06-14,118.22574615478516
1137,UNH,2022-06-14,461.75
1138,AMZN,2022-06-14,102.30999755859376
1139,AMT,2022-06-14,233.1009521484375
1140,SHW,2022-06-14,229.47999572753903
1141,BAC,2022-06-14,31.459999084472656
1142,AAPL,2022-06-14,132.75999450683594
1143,MRO,2022-06-14,28.790000915527344
1144,NFLX,2022-06-15,180.11000061035156
1145,COST,2022-06-15,458.7900085449219
1146,AAPL,2022-06-15,135.42999267578125
1147,AMZN,2022-06-15,107.66999816894533
1148,MRO,2022-06-15,28.06999969482422
1149,AMT,2022-06-15,239.97000122070312
1150,SHW,2022-06-15,228.9900054931641
1151,FDX,2022-06-15,231.60655212402344
1152,UNH,2022-06-15,464.3299865722656
1153,BAC,2022-06-15,32.04999923706055
1154,DTE,2022-06-15,118.3249969482422
1155,DTE,2022-06-16,116.61000061035156
1156,FDX,2022-06-16,224.17420959472656
1157,MRO,2022-06-16,25.65999984741211
1158,BAC,2022-06-16,31.850000381469727
1159,NFLX,2022-06-16,173.35000610351562
1160,UNH,2022-06-16,456.0899963378906
1161,COST,2022-06-16,451.760009765625
1162,AMZN,2022-06-16,103.66000366210938
1163,AMT,2022-06-16,234.17999267578125
1164,SHW,2022-06-16,218.9499969482422
1165,AAPL,2022-06-16,130.05999755859375
1166,COST,2022-06-17,446.6900024414063
1167,SHW,2022-06-17,222.7899932861328
1168,AMZN,2022-06-17,106.22000122070312
1169,NFLX,2022-06-17,175.50999450683594
1170,AMT,2022-06-17,236.1699981689453
1171,FDX,2022-06-17,228.74107360839844
1172,DTE,2022-06-17,115.72000122070312
1173,MRO,2022-06-17,24.14999961853028
1174,UNH,2022-06-17,452.05999755859375
1175,AAPL,2022-06-17,131.55999755859375
1176,BAC,2022-06-17,31.920000076293945
1177,MRO,2022-06-21,24.89999961853028
1178,BAC,2022-06-21,32.849998474121094
1179,AMT,2022-06-21,246.8500061035156
1180,NFLX,2022-06-21,170.91000366210938
1181,AAPL,2022-06-21,135.8699951171875
1182,FDX,2022-06-21,229.3579559326172
1183,DTE,2022-06-21,117.13999938964844
1184,UNH,2022-06-21,480.3200073242188
1185,AMZN,2022-06-21,108.68000030517578
1186,SHW,2022-06-21,220.1499938964844
1187,COST,2022-06-21,463.1099853515625
1188,COST,2022-06-22,459.9599914550781
1189,BAC,2022-06-22,32.599998474121094
1190,SHW,2022-06-22,221.1999969482422
1191,AMT,2022-06-22,252.009994506836
1192,AMZN,2022-06-22,108.9499969482422
1193,MRO,2022-06-22,23.100000381469727
1194,DTE,2022-06-22,117.9000015258789
1195,UNH,2022-06-22,489.6799926757813
1196,NFLX,2022-06-22,178.88999938964844
1197,AAPL,2022-06-22,135.35000610351562
1198,FDX,2022-06-22,227.86550903320312
1199,AMZN,2022-06-23,112.44000244140624
1200,FDX,2022-06-23,226.97999572753903
1201,BAC,2022-06-23,32.08000183105469
1202,SHW,2022-06-23,224.88999938964844
1203,NFLX,2022-06-23,181.7100067138672
1204,DTE,2022-06-23,120.37000274658205
1205,COST,2022-06-23,475.0
1206,AAPL,2022-06-23,138.27000427246094
1207,AMT,2022-06-23,258.3099975585937
1208,UNH,2022-06-23,499.80999755859375
1209,MRO,2022-06-23,22.020000457763672
1210,DTE,2022-06-24,122.91000366210938
1211,AMT,2022-06-24,261.6499938964844
1212,NFLX,2022-06-24,190.8500061035156
1213,MRO,2022-06-24,22.049999237060547
1214,SHW,2022-06-24,231.25
1215,COST,2022-06-24,484.3699951171875
1216,FDX,2022-06-24,243.2400054931641
1217,BAC,2022-06-24,32.310001373291016
1218,AMZN,2022-06-24,116.45999908447266
1219,UNH,2022-06-24,495.6400146484375
1220,AAPL,2022-06-24,141.66000366210938
1221,BAC,2022-06-27,32.349998474121094
1222,SHW,2022-06-27,227.16000366210932
1223,UNH,2022-06-27,505.6600036621094
1224,AMZN,2022-06-27,113.22000122070312
1225,FDX,2022-06-27,240.47000122070312
1226,AMT,2022-06-27,259.3299865722656
1227,NFLX,2022-06-27,189.13999938964844
1228,MRO,2022-06-27,23.1200008392334
1229,AAPL,2022-06-27,141.66000366210938
1230,COST,2022-06-27,481.75
1231,DTE,2022-06-27,124.3499984741211
1232,AMZN,2022-06-28,107.4000015258789
1233,FDX,2022-06-28,240.08999633789065
1234,AAPL,2022-06-28,137.44000244140625
1235,UNH,2022-06-28,508.4400024414063
1236,BAC,2022-06-28,32.2599983215332
1237,SHW,2022-06-28,223.3099975585937
1238,COST,2022-06-28,468.6099853515625
1239,MRO,2022-06-28,24.1299991607666
1240,NFLX,2022-06-28,179.60000610351562
1241,AMT,2022-06-28,252.92999267578125
1242,DTE,2022-06-28,125.2300033569336
1243,AMZN,2022-06-29,108.91999816894533
1244,AAPL,2022-06-29,139.22999572753906
1245,FDX,2022-06-29,233.8099975585937
1246,UNH,2022-06-29,515.7100219726562
1247,AMT,2022-06-29,253.16000366210932
1248,MRO,2022-06-29,22.790000915527344
1249,NFLX,2022-06-29,178.36000061035156
1250,DTE,2022-06-29,126.0500030517578
1251,SHW,2022-06-29,225.41000366210932
1252,BAC,2022-06-29,31.86000061035156
1253,COST,2022-06-29,469.8399963378906
1254,DTE,2022-06-30,126.75
1255,AMT,2022-06-30,255.58999633789065
1256,COST,2022-06-30,479.2799987792969
1257,AMZN,2022-06-30,106.20999908447266
1258,BAC,2022-06-30,31.1299991607666
1259,FDX,2022-06-30,226.7100067138672
1260,SHW,2022-06-30,223.91000366210932
1261,UNH,2022-06-30,513.6300048828125
1262,NFLX,2022-06-30,174.8699951171875
1263,AAPL,2022-06-30,136.72000122070312
1264,MRO,2022-06-30,22.479999542236328
1265,COST,2022-07-01,485.760009765625
1266,AMZN,2022-07-01,109.55999755859376
1267,MRO,2022-07-01,22.549999237060547
1268,SHW,2022-07-01,235.22999572753903
1269,UNH,2022-07-01,517.4000244140625
1270,BAC,2022-07-01,31.559999465942383
1271,AMT,2022-07-01,258.3999938964844
1272,FDX,2022-07-01,223.6100006103516
1273,NFLX,2022-07-01,179.9499969482422
1274,AAPL,2022-07-01,138.92999267578125
1275,DTE,2022-07-01,129.16000366210938
1276,DTE,2022-07-05,124.19000244140624
1277,UNH,2022-07-05,505.239990234375
1278,AAPL,2022-07-05,141.55999755859375
1279,NFLX,2022-07-05,185.8800048828125
1280,BAC,2022-07-05,31.239999771118164
1281,SHW,2022-07-05,242.22999572753903
1282,AMZN,2022-07-05,113.5
1283,MRO,2022-07-05,21.1299991607666
1284,COST,2022-07-05,488.260009765625
1285,FDX,2022-07-05,229.6100006103516
1286,AMT,2022-07-05,255.94000244140625
1287,COST,2022-07-06,492.6499938964844
1288,UNH,2022-07-06,515.2899780273438
1289,DTE,2022-07-06,126.16000366210938
1290,BAC,2022-07-06,30.979999542236328
1291,AMZN,2022-07-06,114.33000183105467
1292,MRO,2022-07-06,20.68000030517578
1293,AMT,2022-07-06,258.2300109863281
1294,FDX,2022-07-06,227.72000122070312
1295,AAPL,2022-07-06,142.9199981689453
1296,SHW,2022-07-06,242.7400054931641
1297,NFLX,2022-07-06,184.0599975585937
1298,MRO,2022-07-07,21.82999992370605
1299,FDX,2022-07-07,231.3500061035156
1300,SHW,2022-07-07,239.4900054931641
1301,BAC,2022-07-07,31.86000061035156
1302,UNH,2022-07-07,514.3800048828125
1303,DTE,2022-07-07,125.33999633789062
1304,AMZN,2022-07-07,116.33000183105467
1305,COST,2022-07-07,494.9500122070313
1306,AAPL,2022-07-07,146.35000610351562
1307,AMT,2022-07-07,257.17999267578125
1308,NFLX,2022-07-07,189.2700042724609
1309,AAPL,2022-07-08,147.0399932861328
1310,COST,2022-07-08,501.5400085449219
1311,FDX,2022-07-08,230.4900054931641
1312,MRO,2022-07-08,21.71999931335449
1313,BAC,2022-07-08,31.790000915527344
